,Building_Painted,Building Dimension,Building_Type,Geo_Code,Claim,Windows,Building Dimensionis missing,Date_of_Occupancyis missing,Insured_time,Building_Class,Building_category,Building_age
6641,V,2369.0,3,93055,1,2,False,False,4,modern,Rural Residential,50.0
6642,V,300.0,3,93055,0,2,False,False,4,modern,Rural Non-Residential,85.0
6643,V,2600.0,3,93055,0,4,False,False,4,modern,Rural Residential,32.0
6644,V,850.0,3,93055,0,2,False,False,4,modern,Rural Residential,52.0
6645,V,850.0,3,93055,0,2,False,False,4,modern,Rural Residential,53.0
6646,V,850.0,3,93055,1,2,False,False,4,modern,Rural Residential,55.0
6647,V,850.0,3,93055,1,2,False,False,3,modern,Rural Residential,56.0
6648,V,4827.75,3,93055,1,4,False,False,1,modern,Rural Residential,35.0
6649,V,480.0,3,93055,1,1,False,False,4,modern,Rural Residential,65.0
6650,V,1795.0,3,93055,0,2,False,False,1,modern,Rural Residential,72.0
6651,V,255.0,3,93055,0,0,False,False,3,old,Urban Non-Residential,56.0
6652,V,141.0,3,93055,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
6653,V,141.0,3,93055,0,0,False,False,4,old,Urban Non-Residential,51.543595911004104
6654,N,400.0,3,93059,0,0,False,False,2,old,Urban Non-Residential,56.0
6655,V,350.0,3,93061,0,1,False,False,3,modern,Rural Non-Residential,85.0
6656,V,2500.0,3,93062,1,2,False,False,4,modern,Rural Residential,67.0
6657,V,730.0,3,93062,1,2,False,False,4,modern,Rural Residential,84.0
6658,V,730.0,3,93062,0,2,False,False,4,modern,Rural Residential,85.0
6659,V,730.0,3,93062,0,2,False,False,3,modern,Rural Residential,86.0
6660,V,220.0,3,93063,0,0,False,False,0,old,Urban Residential,50.543595911004104
6661,V,1060.0,3,93063,1,0,False,False,4,old,Urban Non-Residential,50.543595911004104
6662,V,1160.0,3,93064,1,2,False,False,4,modern,Rural Residential,84.0
6663,V,800.0,3,93064,0,2,False,False,3,modern,Rural Residential,56.0
6664,V,4256.0,3,93064,0,3,False,False,4,modern,Rural Residential,10.0
6665,V,325.0,3,93064,0,0,False,False,4,old,Urban Non-Residential,26.0
6666,V,325.0,3,93064,0,0,False,False,4,old,Urban Non-Residential,28.0
6667,N,1520.0,3,93066,0,0,False,False,4,old,Urban Non-Residential,32.0
6668,N,1520.0,3,93066,1,0,False,False,4,old,Urban Non-Residential,34.0
6669,N,1520.0,3,93066,0,0,False,False,2,old,Urban Non-Residential,36.0
6670,N,1200.0,3,93066,0,0,False,False,4,old,Urban Non-Residential,32.0
6671,N,1200.0,3,93066,0,0,False,False,4,old,Urban Non-Residential,33.0
6672,N,860.0,3,93066,0,0,False,False,4,old,Urban Non-Residential,32.0
6673,N,960.0,3,93066,0,0,False,False,4,old,Urban Non-Residential,52.0
6674,V,1400.0,3,93066,0,2,False,False,4,modern,Rural Non-Residential,82.0
6675,V,1190.0,3,93066,0,0,False,False,4,old,Urban Residential,47.543595911004104
6676,N,188.0,3,93070,0,0,False,False,4,old,Urban Non-Residential,52.0
6677,V,4827.75,3,93070,0,2,False,False,1,modern,Rural Residential,24.0
6678,V,722.0,3,93070,0,2,False,False,4,modern,Rural Residential,65.0
6679,V,400.0,3,93070,0,0,False,False,0,old,Urban Non-Residential,47.543595911004104
6680,N,456.0,3,93070,1,0,False,False,4,old,Urban Residential,47.543595911004104
6681,N,500.0,3,93070,0,0,False,False,4,old,Urban Residential,53.0
6682,N,770.0,3,93071,1,0,False,False,4,old,Urban Residential,48.543595911004104
6683,N,460.0,3,93073,1,0,False,False,4,old,Urban Residential,25.0
6684,V,2600.0,3,93077,1,2,False,False,2,modern,Rural Non-Residential,55.0
6685,V,350.0,3,93077,1,1,False,False,4,modern,Rural Non-Residential,20.0
6686,V,1180.0,3,93077,0,0,False,False,4,old,Urban Non-Residential,53.0
6687,V,4709.0,3,93078,0,2,False,False,4,modern,Rural Residential,63.0
6688,V,4709.0,3,93078,0,2,False,False,2,modern,Rural Residential,64.0
6689,N,4827.75,3,94002,1,0,False,False,4,old,Urban Residential,24.0
6690,N,1175.0,3,94002,0,0,False,False,4,old,Urban Residential,52.0
6691,V,850.0,3,94002,0,2,False,False,4,modern,Rural Residential,63.0
6692,N,180.0,3,94002,0,0,False,False,4,old,Urban Non-Residential,53.0
6693,V,2396.0,3,94002,1,3,False,False,4,modern,Rural Residential,83.0
6694,V,2396.0,3,94002,1,3,False,False,3,modern,Rural Residential,86.0
6695,V,1257.0,3,94002,0,2,False,False,4,modern,Rural Residential,54.0
6696,V,1257.0,3,94002,0,2,False,False,4,modern,Rural Residential,55.0
6697,V,600.0,3,94002,0,0,False,False,4,old,Urban Non-Residential,53.0
6698,V,600.0,3,94002,1,0,False,False,4,old,Urban Non-Residential,56.0
6699,V,400.0,3,94002,0,0,False,False,4,old,Urban Non-Residential,32.0
6700,N,2700.0,3,94002,1,0,False,False,2,old,Urban Residential,24.0
6701,V,300.0,3,94002,0,0,False,False,4,old,Urban Residential,47.543595911004104
6702,V,300.0,3,94002,0,0,False,False,4,old,Urban Residential,48.543595911004104
6703,N,290.0,3,94003,0,0,False,False,4,old,Urban Residential,52.0
6704,N,290.0,3,94003,0,0,False,False,4,old,Urban Residential,54.0
6705,V,330.0,3,94003,0,1,False,False,4,modern,Rural Non-Residential,83.0
6706,V,330.0,3,94003,0,1,False,False,4,modern,Rural Non-Residential,84.0
6707,V,300.0,3,94003,0,1,False,False,4,modern,Rural Residential,85.0
6708,N,3164.0,3,94004,0,0,False,False,0,old,Urban Residential,25.0
6709,V,880.0,3,94004,1,2,False,False,4,modern,Rural Residential,51.0
6710,V,4827.75,3,94004,0,2,False,False,2,modern,Rural Non-Residential,42.0
6711,V,4827.75,3,94004,0,2,False,False,3,modern,Rural Non-Residential,46.0
6712,N,30.0,3,94015,0,0,False,False,4,old,Urban Residential,25.0
6713,N,520.0,3,94015,0,0,False,False,3,old,Urban Residential,56.0
6714,V,1010.0,3,94015,0,1,False,False,4,modern,Rural Residential,2.0
6715,V,1010.0,3,94015,0,1,False,False,4,modern,Rural Residential,3.0
6716,N,358.0,3,94015,0,0,False,False,4,old,Urban Residential,55.0
6717,V,2930.0,3,94016,1,2,False,False,4,modern,Rural Residential,63.0
6718,V,2930.0,3,94016,1,2,False,False,4,modern,Rural Residential,65.0
6719,V,450.0,3,94016,0,0,False,False,4,old,Urban Non-Residential,24.0
6720,V,767.0,3,94016,0,0,False,False,4,old,Urban Residential,47.543595911004104
6721,V,767.0,3,94016,0,0,False,False,4,old,Urban Residential,49.543595911004104
6722,N,550.0,3,94016,0,0,False,False,2,old,Urban Residential,54.0
6723,N,416.0,3,94017,0,0,False,False,1,old,Urban Non-Residential,35.0
6724,V,500.0,3,94017,0,0,False,False,1,old,Urban Non-Residential,47.543595911004104
6725,V,1807.0,3,94018,1,2,False,False,4,modern,Rural Residential,63.0
6726,V,4823.0,3,94018,1,3,False,False,4,modern,Rural Residential,63.0
6727,N,700.0,3,94019,0,0,False,False,2,old,Urban Non-Residential,53.0
6728,N,4827.75,3,94019,1,0,False,False,4,old,Urban Residential,33.0
6729,V,1300.0,3,94019,0,1,False,False,4,modern,Rural Residential,8.0
6730,V,350.0,3,94021,0,1,False,False,3,modern,Rural Non-Residential,38.0
6731,V,295.0,3,94022,0,1,False,False,4,modern,Rural Non-Residential,47.0
6732,V,4827.75,3,94022,0,2,False,False,4,modern,Rural Residential,16.0
6733,V,4827.75,3,94022,0,1,False,False,2,modern,Rural Residential,30.0
6734,V,900.0,3,94022,1,0,False,False,4,old,Urban Non-Residential,54.0
6735,V,2060.0,3,94028,0,1,False,False,4,modern,Rural Residential,82.0
6736,V,1529.0,3,94028,0,0,False,False,4,old,Urban Residential,35.0
6737,V,4827.75,3,94033,1,2,False,False,3,modern,Rural Residential,24.0
6738,V,250.0,3,94033,0,1,False,False,4,modern,Rural Non-Residential,82.0
6739,V,250.0,3,94033,0,1,False,False,4,modern,Rural Non-Residential,84.0
6740,V,400.0,3,94033,0,0,False,False,4,old,Urban Residential,53.0
6741,V,675.0,3,94033,0,0,False,False,4,old,Urban Residential,47.543595911004104
6742,V,675.0,3,94033,0,0,False,False,4,old,Urban Residential,49.543595911004104
6743,V,675.0,3,94033,0,0,False,False,4,old,Urban Residential,50.543595911004104
6744,V,4275.0,3,94034,0,2,False,False,4,modern,Rural Residential,43.0
6745,V,830.0,3,94037,0,2,False,False,4,modern,Rural Residential,33.0
6746,V,1400.0,3,94037,1,2,False,False,1,modern,Rural Residential,63.0
6747,V,1100.0,3,94037,1,0,False,False,4,old,Urban Residential,52.0
6748,V,1100.0,3,94037,1,0,False,False,4,old,Urban Residential,53.0
6749,V,1100.0,3,94037,0,0,False,False,4,old,Urban Residential,55.0
6750,V,181.0,3,94038,0,1,False,False,4,modern,Rural Residential,50.0
6751,V,4827.75,3,94038,0,0,False,False,4,old,Urban Residential,48.543595911004104
6752,V,730.0,3,94041,0,0,False,False,4,old,Urban Residential,52.0
6753,V,1957.0,3,94041,1,2,False,False,4,modern,Rural Residential,63.0
6754,V,234.0,3,94041,0,1,False,False,4,modern,Rural Non-Residential,66.0
6755,V,3245.0,3,94041,0,0,False,False,4,old,Urban Residential,33.0
6756,V,1225.0,3,94041,0,0,False,False,4,old,Urban Residential,34.0
6757,V,4827.75,3,94041,1,0,False,False,4,old,Urban Residential,34.0
6758,V,495.0,3,94041,0,0,False,False,4,old,Urban Residential,35.0
6759,V,582.0,3,94041,0,0,False,False,4,old,Urban Residential,35.0
6760,V,182.0,3,94041,0,0,False,False,1,old,Urban Residential,36.0
6761,V,1265.0,3,94041,0,0,False,False,2,old,Urban Residential,48.543595911004104
6762,V,595.0,3,94041,0,0,False,False,0,old,Urban Residential,49.543595911004104
6763,N,400.0,3,94041,0,0,False,False,4,old,Urban Residential,53.0
6764,V,360.0,3,94041,0,2,False,False,4,modern,Rural Non-Residential,82.0
6765,V,850.0,3,94042,0,2,False,False,4,modern,Rural Residential,3.0
6766,V,850.0,3,94042,0,2,False,False,4,modern,Rural Residential,7.0
6767,V,440.0,3,94042,0,2,False,False,4,modern,Rural Residential,83.0
6768,N,1100.0,3,94043,0,0,False,False,4,old,Urban Residential,47.543595911004104
6769,N,1100.0,3,94043,0,0,False,False,4,old,Urban Residential,48.543595911004104
6770,V,2000.0,3,94044,1,2,False,False,3,modern,Rural Non-Residential,56.0
6771,N,4827.75,3,94046,0,0,False,False,2,old,Urban Residential,24.0
6772,V,1356.0,3,94046,1,2,False,False,4,modern,Rural Residential,82.0
6773,V,400.0,3,94046,0,0,False,False,4,old,Urban Residential,50.543595911004104
6774,V,516.0,3,94046,0,0,False,False,4,old,Urban Non-Residential,33.0
6775,N,360.0,3,94052,0,0,False,False,4,old,Urban Residential,52.0
6776,N,3200.0,3,94052,1,0,False,False,4,old,Urban Residential,34.0
6777,V,490.0,3,94052,0,1,False,False,4,modern,Rural Residential,64.0
6778,V,2385.0,3,94052,1,2,False,False,4,modern,Rural Residential,3.0
6779,V,1540.0,3,94052,0,3,False,False,4,modern,Rural Residential,47.0
6780,V,1540.0,3,94052,1,3,False,False,4,modern,Rural Residential,48.0
6781,V,4400.0,3,94052,1,2,False,False,3,modern,Rural Residential,66.0
6782,V,4827.75,3,94052,1,2,False,False,4,modern,Rural Residential,44.0
6783,N,1163.0,3,94052,0,0,False,False,1,old,Urban Residential,47.543595911004104
6784,N,1016.0,3,94052,0,0,False,False,4,old,Urban Residential,56.0
6785,N,2335.0,3,94058,1,0,False,False,4,old,Urban Non-Residential,52.0
6786,N,1867.0,3,94058,0,0,False,False,1,old,Urban Residential,33.0
6787,N,3140.0,3,94058,0,0,False,False,1,old,Urban Non-Residential,55.0
6788,V,280.0,3,94058,0,1,False,False,4,modern,Rural Residential,62.0
6789,V,3411.0,3,94058,1,2,False,False,4,modern,Rural Residential,8.0
6790,V,938.0,3,94058,1,1,False,False,4,modern,Rural Residential,43.0
6791,V,938.0,3,94058,0,1,False,False,4,modern,Rural Residential,45.0
6792,V,376.0,3,94058,0,1,False,False,1,modern,Rural Residential,44.0
6793,V,1135.0,3,94058,0,2,False,False,4,modern,Rural Residential,13.0
6794,V,300.0,3,94058,0,0,False,False,4,old,Urban Non-Residential,55.0
6795,V,850.0,3,94058,0,1,False,False,4,modern,Rural Residential,37.0
6796,V,850.0,3,94058,0,1,False,False,4,modern,Rural Residential,40.0
6797,V,480.0,3,94059,0,1,False,False,4,modern,Rural Residential,85.0
6798,V,4827.75,3,94060,0,1,False,False,4,modern,Rural Non-Residential,11.0
6799,V,4827.75,3,94060,0,1,False,False,4,modern,Rural Non-Residential,12.0
6800,N,1488.0,3,94067,1,0,False,False,4,old,Urban Residential,52.0
6801,V,1790.0,3,94067,0,3,False,False,4,modern,Rural Residential,86.0
6802,N,2300.0,3,94067,1,0,False,False,4,old,Urban Residential,33.0
6803,N,2300.0,3,94067,0,0,False,False,4,old,Urban Residential,34.0
6804,N,2300.0,3,94067,1,0,False,False,4,old,Urban Residential,36.0
6805,N,1176.0,3,94067,1,0,False,False,4,old,Urban Residential,53.0
6806,N,1176.0,3,94067,0,0,False,False,4,old,Urban Residential,54.0
6807,N,1176.0,3,94067,1,0,False,False,4,old,Urban Residential,56.0
6808,V,1000.0,3,94067,1,2,False,False,4,modern,Rural Residential,84.0
6809,V,2300.0,3,94067,0,3,False,False,4,modern,Rural Residential,46.0
6810,V,1320.0,3,94067,0,2,False,False,4,modern,Rural Residential,82.0
6811,V,1320.0,3,94067,1,2,False,False,4,modern,Rural Residential,83.0
6812,V,2175.0,3,94067,0,2,False,False,4,modern,Rural Residential,42.0
6813,V,2175.0,3,94067,1,2,False,False,4,modern,Rural Residential,43.0
6814,V,2175.0,3,94067,0,2,False,False,4,modern,Rural Residential,46.0
6815,V,1200.0,3,94067,1,2,False,False,4,modern,Rural Residential,52.0
6816,N,1104.0,3,94067,0,0,False,False,4,old,Urban Residential,52.0
6817,V,1227.0,3,94067,0,2,False,False,4,modern,Rural Residential,83.0
6818,V,3600.0,3,94067,1,3,False,False,4,modern,Rural Residential,44.0
6819,V,2205.0,3,94067,1,3,False,False,2,modern,Rural Residential,82.0
6820,V,2205.0,3,94067,0,3,False,False,4,modern,Rural Residential,85.0
6821,V,3170.0,3,94067,1,3,False,False,2,modern,Rural Residential,83.0
6822,N,1830.0,3,94067,1,0,False,False,4,old,Urban Non-Residential,28.0
6823,N,2250.0,3,94068,0,0,False,False,4,old,Urban Residential,32.0
6824,N,2250.0,3,94068,0,0,False,False,3,old,Urban Residential,36.0
6825,N,670.0,3,94068,0,0,False,False,4,old,Urban Residential,34.0
6826,N,970.0,3,94068,0,0,False,False,4,old,Urban Residential,55.0
6827,N,970.0,3,94068,0,0,False,False,3,old,Urban Residential,56.0
6828,N,1036.0,3,94068,0,0,False,False,4,old,Urban Residential,52.0
6829,N,1036.0,3,94068,0,0,False,False,4,old,Urban Residential,55.0
6830,N,715.0,3,94068,1,2,False,False,3,modern,Rural Residential,66.0
6831,V,630.0,3,94068,0,2,False,False,4,modern,Rural Residential,62.0
6832,N,4068.0,3,94068,1,0,False,False,2,old,Urban Residential,33.0
6833,N,1100.0,3,94068,0,0,False,False,4,old,Urban Residential,25.0
6834,N,2250.0,3,94068,0,0,False,False,4,old,Urban Residential,34.0
6835,N,4480.0,3,94068,1,0,False,False,4,old,Urban Residential,53.0
6836,N,721.0,3,94068,0,0,False,False,4,old,Urban Residential,54.0
6837,V,1100.0,3,94068,0,2,False,False,4,modern,Rural Residential,22.0
6838,V,1500.0,3,94068,0,2,False,False,4,modern,Rural Residential,52.0
6839,V,2040.0,3,94068,0,2,False,False,4,modern,Rural Residential,48.0
6840,V,1200.0,3,94068,1,2,False,False,4,modern,Rural Residential,53.0
6841,V,1200.0,3,94068,0,2,False,False,4,modern,Rural Residential,55.0
6842,V,1200.0,3,94068,0,2,False,False,4,modern,Rural Residential,54.0
6843,V,2700.0,3,94068,0,3,False,False,4,modern,Rural Residential,48.0
6844,V,2700.0,3,94068,0,3,False,False,4,modern,Rural Residential,49.0
6845,V,2700.0,3,94068,0,3,False,False,4,modern,Rural Residential,50.0
6846,V,1121.0,3,94068,0,2,False,False,4,modern,Rural Residential,63.0
6847,V,1121.0,3,94068,1,2,False,False,4,modern,Rural Residential,65.0
6848,V,1800.0,3,94068,0,1,False,False,4,modern,Rural Residential,3.0
6849,V,1800.0,3,94068,0,1,False,False,4,modern,Rural Residential,5.0
6850,V,1650.0,3,94068,0,2,False,False,4,modern,Rural Residential,48.0
6851,V,1650.0,3,94068,0,2,False,False,4,modern,Rural Residential,49.0
6852,V,2186.0,3,94068,0,1,False,False,4,modern,Rural Residential,53.0
6853,V,2500.0,3,94068,0,3,False,False,4,modern,Rural Residential,63.0
6854,V,2250.0,3,94068,0,3,False,False,2,modern,Rural Residential,53.0
6855,V,200.0,3,94068,0,1,False,False,3,modern,Rural Residential,56.0
6856,V,1800.0,3,94068,0,2,False,False,4,modern,Rural Residential,47.0
6857,V,3000.0,3,94068,0,1,False,False,4,modern,Rural Residential,7.0
6858,V,2000.0,3,94068,0,2,False,False,4,modern,Rural Residential,50.0
6859,V,3875.0,3,94068,1,2,False,False,4,modern,Rural Residential,44.0
6860,V,3875.0,3,94068,1,2,False,False,4,modern,Rural Residential,45.0
6861,V,1384.0,3,94068,1,0,False,False,4,old,Urban Non-Residential,55.0
6862,N,900.0,3,94068,0,0,False,False,4,old,Urban Non-Residential,32.0
6863,V,979.0,3,94068,0,0,False,False,4,old,Urban Residential,33.0
6864,N,330.0,3,94068,0,0,False,False,4,old,Urban Residential,34.0
6865,N,2350.0,3,94069,0,0,False,False,4,old,Urban Residential,24.0
6866,N,2272.0,3,94069,0,0,False,False,1,old,Urban Residential,53.0
6867,N,450.0,3,94069,1,0,False,False,3,old,Urban Residential,56.0
6868,V,460.0,3,94069,0,1,False,False,4,modern,Rural Residential,62.0
6869,V,2000.0,3,94069,0,3,False,False,4,modern,Rural Non-Residential,85.0
6870,V,800.0,3,94069,1,2,False,False,4,modern,Rural Non-Residential,85.0
6871,V,4827.75,3,94071,0,2,False,False,4,modern,Rural Residential,37.0
6872,N,500.0,3,94071,0,0,False,False,4,old,Urban Residential,53.0
6873,N,500.0,3,94071,0,0,False,False,4,old,Urban Residential,54.0
6874,N,500.0,3,94071,0,0,False,False,3,old,Urban Residential,56.0
6875,V,620.0,3,94071,0,1,False,False,3,modern,Rural Residential,66.0
6876,V,3570.0,3,94071,0,4,False,False,4,modern,Rural Residential,34.0
6877,V,3570.0,3,94071,1,4,False,False,4,modern,Rural Residential,36.0
6878,V,480.0,3,94071,0,1,False,False,4,modern,Rural Residential,54.0
6879,V,500.0,3,94073,0,1,False,False,4,modern,Rural Residential,54.0
6880,V,341.0,3,94076,0,1,False,False,4,modern,Rural Non-Residential,77.0
6881,V,4080.0,3,94076,1,3,False,False,4,modern,Rural Residential,42.0
6882,V,4827.75,3,94076,0,2,False,False,1,modern,Rural Residential,10.0
6883,N,180.0,3,94078,0,0,False,False,4,old,Urban Residential,52.0
6884,N,180.0,3,94078,0,0,False,False,3,old,Urban Residential,56.0
6885,N,400.0,3,94078,0,0,False,False,4,old,Urban Residential,55.0
6886,N,300.0,3,94080,0,0,False,False,4,old,Urban Residential,54.0
6887,V,175.0,3,94080,0,1,False,False,4,modern,Rural Residential,64.0
6888,V,1109.0,3,94080,0,2,False,False,4,modern,Rural Residential,24.0
6889,V,2934.0,3,94080,0,3,False,False,4,modern,Rural Residential,64.0
6890,V,2934.0,3,94080,1,3,False,False,3,modern,Rural Residential,66.0
6891,V,350.0,3,94080,1,1,False,False,4,modern,Rural Residential,83.0
6892,V,450.0,3,94080,1,2,False,False,3,modern,Rural Residential,66.0
6893,V,735.0,3,94080,0,0,False,False,4,old,Urban Residential,49.543595911004104
6894,V,735.0,3,94080,1,0,False,False,4,old,Urban Residential,51.543595911004104
6895,N,857.0,3,94080,0,0,False,False,4,old,Urban Residential,49.543595911004104
6896,V,455.0,3,94080,1,1,False,False,4,modern,Rural Residential,53.0
6897,V,455.0,3,94080,0,1,False,False,4,modern,Rural Residential,54.0
6898,V,455.0,3,94080,0,1,False,False,4,modern,Rural Residential,56.0
6899,V,700.0,3,94080,0,0,False,False,4,old,Urban Residential,48.543595911004104
6900,N,400.0,3,94080,1,0,False,False,4,old,Urban Residential,54.0
6901,V,1428.0,3,94080,0,0,False,False,4,old,Urban Residential,52.0
6902,V,1428.0,3,94080,1,0,False,False,4,old,Urban Residential,55.0
6903,V,816.0,3,94080,0,2,False,False,4,modern,Rural Residential,52.0
6904,N,450.0,3,94081,0,0,False,False,4,old,Urban Non-Residential,52.0
6905,N,450.0,3,94081,0,0,False,False,4,old,Urban Non-Residential,55.0
6906,V,4827.75,3,94081,0,2,False,False,4,modern,Rural Residential,45.0
6907,V,431.0,3,94081,1,1,False,False,4,modern,Rural Non-Residential,52.0
6908,V,1340.0,3,94081,0,2,False,False,4,modern,Rural Residential,62.0
6909,V,1340.0,3,94081,1,2,False,False,4,modern,Rural Residential,64.0
6910,N,115.0,2,95014,0,0,False,False,4,old,Urban Residential,52.0
6911,N,2464.0,2,95018,1,0,False,False,4,old,Urban Residential,54.0
6912,N,2464.0,2,95018,1,0,False,False,4,old,Urban Residential,55.0
6913,V,3220.0,2,95018,1,2,False,False,1,modern,Rural Non-Residential,9.0
6914,V,1326.0,2,95018,0,1,False,False,3,modern,Rural Non-Residential,61.0
6915,V,800.0,2,95018,1,1,False,False,4,modern,Rural Non-Residential,48.0
6916,V,800.0,2,95018,0,1,False,False,4,modern,Rural Non-Residential,50.0
6917,V,4500.0,2,95018,1,4,False,False,4,modern,Rural Residential,52.0
6918,V,1620.0,2,95018,0,2,False,False,4,modern,Rural Non-Residential,85.0
6919,V,192.0,2,95018,1,1,False,False,4,modern,Rural Residential,84.0
6920,V,4827.75,2,95042,0,1,False,False,4,modern,Rural Residential,7.0
6921,N,170.0,2,95051,0,0,False,False,4,old,Urban Non-Residential,52.0
6922,N,430.0,2,95052,0,0,False,False,4,old,Urban Residential,26.0
6923,V,4240.0,2,95052,0,2,False,False,2,modern,Rural Residential,6.0
6924,V,4240.0,2,95052,1,2,False,False,4,modern,Rural Residential,7.0
6925,V,150.0,2,95060,0,1,False,False,4,modern,Rural Non-Residential,33.0
